kategoria,nazwa,adres,teryt_gmina
przedszkole,PUNKT PRZEDSZKOLNY W BILCZY,"Szkolna 2, 26-026 Bilcza",2604125
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W MOTWICY,"Motwica 40, 21-518 Motwica",0601152
przedszkole,PUNKT PRZEDSZKOLNY W NIDZIE,"Hosa 119, 26-026 Nida",2604125
przedszkole,PUBLICZNY PUNKT PRZEDSZKOLNY PRZY PUBLICZNEJ SZKOLE PODSTAWOWEJ W ZŁOTEJ,"Złota 121, 27-650 Złota",2609072
przedszkole,PRZEDSZKOLE ALTERNATYWNE,"Antoniów 33, 37-455 Antoniów",1818042
przedszkole,MAŁE PRZEDSZKOLE W KOCHANÓWCE,"Kochanówka 83, 27-350 Kochanówka",1409055
przedszkole,PUNKT PRZEDSZKOLNY W BIAŁYNINIE,"Białynin 49, 96-130 Białynin",1015022
przedszkole,"PUNKT PRZEDSZKOLNY ""PRZYJACIELE BOCIANA KAJTKA"" PRZY SZKOLE PODSTAWOWEJ IM.ADAMA LORETA W PONIKACH","Poniki 2, 11-210 Poniki",2801065
przedszkole,"PUNKT PRZEDSZKOLNY ""TAJEMNICZY OGRÓD""","Choiny 21, 05-326 Choiny",1434082
przedszkole,PUNKT PRZEDSZKOLNY PRZY PUBLICZNEJ SZKOLE PODSTAWOWEJ W GODOWIE,"Godów 56, 27-225 Godów",2611042
przedszkole,PUNKT PRZEDSZKOLNY W MODRZEJEWIE,"Modrzejewo 37, 77-133 Modrzejewo",2201102
przedszkole,MAŁE WIELKIE SKARBY,"Fryderyka Skarbka 3, 52-413 Wrocław-Fabryczna",0264029
przedszkole,PUNKT PRZEDSZKOLNY W PUBLICZNEJ SZKOLE PODSTAWOWEJ W BEZRZECZU,"Koralowa 61B, 71-218 Bezrzecze",3211012
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ NR 4 W RABCE-ZDROJU,"Zaryte 78, 34-700 Rabka-Zdrój",1211124
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W PONICACH,"Ponice 105, 34-700 Ponice",1211125
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W RDZAWCE,"Rdzawka 60, 34-700 Rdzawka",1211125
przedszkole,"NIEPUBLICZNY SPECJALNY PUNKT PRZEDSZKOLNY ""ŻYRAFA"" W LUBICZU DOLNYM","Toruńska 15, 87-162 Lubicz Dolny",0415042
przedszkole,"PUNKT PRZEDSZKOLNY ""TAJEMNICZY OGRÓD""","Długa 21, 05-079 Zabraniec",1434082
przedszkole,PUBLICZNY PUNKT PRZEDSZKOLNY RADOSNE PRZEDSZKOLE W ZARZECZU,"Zarzecze 1A, 24-100 Zarzecze",0614092
przedszkole,"NIEPUBLICZNY PUNKT PRZEDSZKOLNY ""ARKA NOEGO""","Sławomira 9b, 71-606 Szczecin",3262011
przedszkole,PUNKT PRZEDSZKOLNY IM. MISIA CZARODZIEJA,"ks. Jarosława Burskiego 55, 97-403 Wadlew",1001032
przedszkole,PUNKT PRZEDSZKOLNY INSTYTUTU MAŁEGO DZIECKA IM. ASTRID LINDGREN W POZNANIU,"Słowiańska 55b, 61-664 Poznań-Stare Miasto",3064059
przedszkole,PUNKT PRZEDSZKOLNY STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH,"Pipie 2, 98-277 Pipie",1014032
przedszkole,"NIEPUBLICZNY PUNKT PRZEDSZKOLNY ""ZIELONA CHATKA"" W PISZU","Długa 4, 12-200 Pisz",2816034
przedszkole,PUNKT PRZEDSZKOLNY PRZY PRZEDSZKOLU NR 1 W BRUSACH,"Armii Krajowej 1, 89-632 Brusy",2202024
przedszkole,PUNKT PRZEDSZKOLNY W SZKOLE PODSTAWOWEJ IM. JADWIGI ŚLĄSKIEJ W SOKOŁOWCU,"Sokołowiec 105, 59-540 Sokołowiec",0226045
przedszkole,PUNKT PRZEDSZKOLNY W SZKOLE PODSTAWOWEJ IM. JANA BRZECHWY W NOWYM KOŚCIELE,"Szkolna 12, 59-540 Nowy Kościół",0226045
przedszkole,"PUNKT PRZEDSZKOLNY ""PRZEDSZKOLANDIA""","Wszystkich Świętych 39, 71-457 Szczecin",3262011
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W LEŚNIE,"kard. Stefana Wyszyńskiego 15, 89-634 Leśno",2202025
przedszkole,NIEPUBLICZNY PUNKT PRZEDSZKOLNY HULA HOP,"Piotra Michałowskiego 37, 80-300 Gdańsk",2261011
przedszkole,"OŚRODEK WYCHOWANIA PRZEDSZKOLNEGO W HOLONKACH Z SIEDZIBĄ W SZKOLE PODSTAWOWEJ IM. JANA PAWŁA II W HOLONKACH, HOLONKI 67, 17-120 BRAŃSK","Holonki 67, 17-120 Holonki",2003052
przedszkole,OŚRODEK WYCHOWANIA PRZEDSZKOLNEGO W CHOJEWIE Z SIEDZIBĄ W SZKOLE PODSTAWOWEJ IM. KS. STEFANA KARDYNAŁA WYSZYŃSKIEGO W CHOJEWIE,"Chojewo 109, 17-120 Chojewo",2003052
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM. KSIĘDZA KANONIKA BOLESŁAWA ŚLEDZIA W KOSOBUDACH,"Szkolna 20, 89-632 Kosobudy",2202025
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W BORKU STARYM,"Borek Stary 67, 36-020 Borek Stary",1816145
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W KIELNAROWEJ,"Kielnarowa 53, 36-020 Kielnarowa",1816145
przedszkole,PUNKT PRZEDSZKOLNY „MUMINKOWO”,"Szkolna 1, 96-323 Lutkówka",1438025
przedszkole,"NIEPUBLICZNY PUNKT PRZEDSZKOLNY W RĘKOWIE ""MAŁE PRZEDSZKOLE""","Nasławicka 21, 55-050 Ręków",0223075
przedszkole,PUNKT PRZEDSZKOLNY „KUBUŚ PUCHATEK”,"Szkolna 50, 96-300 Wręcza",1438025
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM.GEN. WŁ. SIKORSKIEGO W HYŻNEM,"Hyżne 615a, 36-024 Hyżne",1816072
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM. POLSKIEGO CZERWONEGO KRZYŻA W DYLĄGÓWCE,"Dylągówka 29, 36-025 Dylągówka",1816072
przedszkole,PUNKT PRZEDSZKOLNY W NIESTĘPOWIE,"Raduńska 46, 83-331 Niestępowo",2205085
przedszkole,PUNKT PRZEDSZKOLNY MONTESSORI BAJTUŚ,"Mikołowska 52, 44-200 Rybnik",2473011
przedszkole,"PUNKT PRZEDSZKOLNY ""SŁONECZKO"" W BRZEŹNIE LĘBORSKIM","Ogrodowa 4, 84-213 Brzeźno Lęborskie",2215082
przedszkole,"PUNKT PRZEDSZKOLNY ""BAJKA""","Piekarska 47, 96-323 Piekary",1438025
przedszkole,PUNKT PRZEDSZKOLNY „BAJKOWY ZAKĄTEK”,"Mszczonowska 5, 96-323 Bobrowce",1438025
przedszkole,NIEPUBLICZNY PUNKT PRZEDSZKOLNY MORENOWY PORCIK,"Krzysztofa Kolumba 6e, 80-288 Gdańsk",2261011
przedszkole,NIEPUBLICZNY PUNKT PRZEDSZKOLNY MINIMONTESSORI,"Anny Jagiellonki 34, 80-034 Gdańsk",2261011
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W BANICY,"Banica 24, 38-315 Banica",1205102
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W HAŃCZOWEJ,"Hańczowa 96, 38-316 Hańczowa",1205102
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W GŁADYSZOWIE,"Gładyszów 70, 38-315 Gładyszów",1205102
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W ŚNIETNICY,"Śnietnica 28, 38-315 Śnietnica",1205102
przedszkole,PUNKT PRZEDSZKOLNY W BRZEZIU,"Brzezie 63, 87-880 Brzezie",0418045
przedszkole,PUNKT PRZEDSZKOLNY PRZY NIEPUBLICZNEJ SZKOLE PODSTAWOWEJ W KĄKOWEJ WOLI,"Kąkowa Wola 22, 87-880 Kąkowa Wola",0418045
przedszkole,PUNKT PRZEDSZKOLNY ZIARENKO,"Pionierów 9, 52-113 Wrocław-Krzyki",0264039
przedszkole,PUNKT PRZEDSZKOLNY SZMARAGDOWY DZWONECZEK,"Romantyczna 54, 70-789 Szczecin",3262011
przedszkole,PRZEDSZKOLE „MAJA” W KIELCACH,"Podlasie 18, 25-108 Kielce",2661011
przedszkole,NIEPUBLICZNY TERAPEUTYCZNY PUNKT PRZEDSZKOLNY PROMITIS,"Sanocka 1, 30-620 Kraków-Podgórze",1261049
przedszkole,"PUNKT PRZEDSZKOLNY ""MONTESSORI HOUSE""","Benedykta Cesarza 9, 30-427 Kraków-Podgórze",1261049
przedszkole,"OGNISKO PRZEDSZKOLNE TOWARZYSTWA PRZYJACIÓŁ DZIECI GĄSKOWO 13, 78-113 DYGOWO","Gąskowo 13, 78-113 Gąskowo",3208022
przedszkole,JAŚ I MAŁGOSIA,"Długa 53, 14-140 Liwa",2815075
przedszkole,"PUNKT PRZEDSZKOLNY ""JAŚ I MAŁGOSIA""","Pasłęcka 15, 14-140 Miłomłyn",2815074
przedszkole,SZKÓŁKA MAŁEGO DZIECKA NIEPUBLICZNY PUNKT PRZEDSZKOLNY,"Frezjowa 22, 60-175 Poznań-Grunwald",3064029
przedszkole,PUNKT PRZEDSZKOLNY W SZKOLE PODSTAWOWEJ IM. JANA PAWŁA II W JAWOROWIE,"Jaworów 9a, 57-120 Jaworów",0217055
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM. JULIUSZA SŁOWACKIEGO W LGOCIE,"Szkolna 1, 32-543 Lgota",1203055
przedszkole,PUNKT PRZEDSZKOLNY KUBUSIA PUCHATKA PROWADZONY PRZEZ ZGROMADZENIE SIÓSTR SZKOLNYCH DE NOTRE DAME W KRZYDLINIE MAŁEJ,"Krzydlina Mała 70, 56-100 Krzydlina Mała",0222035
przedszkole,"PUNKT PRZEDSZKOLNY ""ANIOŁKOWO""","Proletariacka 21, 15-449 Białystok",2061011
przedszkole,KOLOROWA CIUCHCIA ELEMENTARNE CENTRUM DLA DZIECI,"Warszawska 314, 42-209 Częstochowa",2464011
przedszkole,ELŻBIETA DOMAGAŁA KOLOROWA CIUCHCIA II ELEMENTARNE CENTRUM DLA DZIECI,"gen. Wilhelma Orlik-Rückemanna 60, 42-202 Częstochowa",2464011
przedszkole,PUNKT PRZEDSZKOLNY W SZKOLE W JĘDRZYCHOWICACH,"Kowalewo 62A, 67-407 Kowalewo",0812025
przedszkole,PUNKT PRZEDSZKOLNY W TUSZOWIE NARODOWYM,"Tuszów Narodowy 226, 39-332 Tuszów Narodowy",1811092
przedszkole,PUNKT PRZEDSZKOLNY W SIELCU,"Sielec 38, 05-610 Sielec",1406042
przedszkole,PUNKT PRZEDSZKOLNY W OŚCISŁOWIE,"Ościsłowo 81, 06-450 Ościsłowo",1402035
przedszkole,PUNKT PRZEDSZKOLNY W BUDACH GŁOGOWSKICH,"Budy Głogowskie 846, 36-060 Budy Głogowskie",1816065
przedszkole,"PUNKT PRZEDSZKOLNY ""MALI ODKRYWCY""","Marii Skłodowskiej-Curie 18, 87-100 Toruń",0463011
przedszkole,PUNKT PRZEDSZKOLNY TOWARZYSTWA PRZYJACIÓŁ DZIECI ODDZIAŁ W KOSZANINIE,"Słonowice 35, 78-316 Słonowice",3216022
przedszkole,PUNKT PRZEDSZKOLNY W SOSNÓWCE,"Sosnówka 117, 21-518 Sosnówka",0601152
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM. PŁK. MARIANA SOŁTYSIAKA „BARABASZA” W DALESZYCACH Z LOKALIZACJĄ W CISOWIE,"Cisów 44, 26-021 Cisów",2604055
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM. PŁK. MARIANA SOŁTYSIAKA „BARABASZA” W DALESZYCACH Z LOKALIZACJĄ W WIDEŁKACH,"Widełki 38, 26-021 Widełki",2604055
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IMIENIA PARTYZANTÓW ARMII KRAJOWEJ ZIEMI KIELECKIEJ W SUKOWIE,"Suków 215, 26-021 Suków",2604055
przedszkole,PUNKT PRZEDSZKOLNY W SZKOLE PODSTAWOWEJ IM.TADEUSZA KOŚCIUSZKI W DRUŻBICACH,"Drużbice 15, 97-403 Drużbice",1001032
przedszkole,PUNKT PRZEDSZKOLNY,"Królowa Górna 16, 33-334 Królowa Górna",1210052
przedszkole,"PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM. TAJNEJ ORGANIZACJI WOJSKOWEJ ""GRYF POMORSKI"" W LUBNI","Spółdzielcza 2, 89-632 Lubnia",2202025
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM. BŁ. KS. JÓZEFA JANKOWSKIEGO W CZYCZKOWACH,"Główna 64, 89-632 Czyczkowy",2202025
przedszkole,MAŁE PRZEDSZKOLE,"Maziarze Stare 24A, 27-100 Maziarze Stare",1425035
przedszkole,NASZE MAZOWIECKIE MAŁE PRZEDSZKOLE,"Alojzów 5, 27-100 Alojzów",1425035
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W BIENIOWIE,"Dolna 5a, 68-200 Bieniów",0811102
przedszkole,PUBLICZNY PUNKT PRZEDSZKOLNY PRZY PUBLICZNEJ SZKOLE PODSTAWOWEJ W SKOTNIKACH,"Skotniki 64, 27-650 Skotniki",2609072
przedszkole,"""GOODSTART"" PUNKT PRZEDSZKOLNY","Długa 7A, 05-510 Konstancin-Jeziorna",1418024
przedszkole,PUNKT PRZEDSZKOLNY W LUBCZY,"Lubcza 51, 33-162 Lubcza",1216065
przedszkole,MAŁE PRZEDSZKOLE W DASZYNIE,"Daszyna 32, 99-107 Daszyna",1004022
przedszkole,SZKOŁA PODSTAWOWA W MIELĘCINIE - PUNKT PRZEDSZKOLNY,"Główna 72, 74-230 Mielęcin",3212055
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM. STEFANA ŻEROMSKIEGO W HADYNOWIE,"Hadynów 1, 08-207 Hadynów",1410032
przedszkole,WIEJSKIE OGNISKO PRZEDSZKOLNE TPD SŁONECZKO,"Kołobrzeska 1, 78-100 Budzistowo",3208042
przedszkole,OŚRODEK WYCHOWANIA PRZEDSZKOLNEGO W DOMANOWIE Z SIEDZIBĄ W SZKOLE PODSTAWOWEJ IM. POR. IZYDORA KOŁAKOWSKIEGO W DOMANOWIE,"Domanowo 19A, 17-120 Domanowo",2003052
przedszkole,PUNKT PRZEDSZKOLNY W KOZIELCU PRZY SZKOLE PODSTAWOWEJ W KOZIELCU,"Kozielec 24, 86-022 Kozielec",0403032
przedszkole,PUNKT PRZEDSZKOLNY W KOTOMIERZU PRZY SZKOLE PODSTAWOWEJ W KOTOMIERZU,"Koronowska 2, 86-022 Kotomierz",0403032
przedszkole,PUNKT PRZEDSZKOLNY W WUDZYNIE PRZY SZKOLE PODSTAWOWEJ W WUDZYNIE,"Zamkowa 12, 86-022 Wudzyn",0403032
przedszkole,PUNKT PRZEDSZKOLNY W STRZELCACH GÓRNYCH PRZY SZKOLE PODSTAWOWEJ W STRZELCACH GÓRNYCH,"Szkolna 6, 86-022 Strzelce Górne",0403032
przedszkole,NIEPUBLICZNY PUNKT PRZEDSZKOLNY AKADEMIA MISIA USZATKA JUSTYNA CHRANIUK,"Sokolnickiego 13, 05-090 Raszyn",1421062
przedszkole,MAŁE PRZEDSZKOLE W MAZEWIE,"Mazew 68, 99-107 Mazew",1004022
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM. KARDYNAŁA IGNACEGO JEŻA W TYMIENIU,"Tymień 49, 76-035 Tymień",3209012
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM. LEŚNIKÓW POLSKICH W DOBRZYCY,"Dobrzyca 53, 76-038 Dobrzyca",3209012
przedszkole,PUNKT PRZEDSZKOLNY W SZKOLE PODSTAWOWEJ IM. MARII KONOPNICKIEJ W ŁĘKACH SZLACHECKICH,"Łęki Szlacheckie 60, 97-352 Łęki Szlacheckie",1010052
przedszkole,"NIEPUBLICZNY PUNKT PRZEDSZKOLNY ""URWISEK""","gen. Władysława Sikorskiego 11, 72-010 Police",3211044
przedszkole,"PUNKT PRZEDSZKOLNY PRZEDSZKOLE ""DOMOWE GNIAZDKO""","Truskawkowa 33, 87-100 Toruń",0463011
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W NOWYM GRABIU,"Osiedle pod Jaworem 11A, 09-530 Nowe Grabie",1419065
przedszkole,INTEGRACYJNY PUNKT PRZEDSZKOLNY W PAŁACYKU,"Wojska Polskiego 12, 56-400 Oleśnica",0214011
przedszkole,PUNKT PRZEDSZKOLNY PRZY PUBLICZNEJ SZKOLE PODSTAWOWEJ W GDESZYNIE,"Gdeszyn 139, 22-455 Gdeszyn",0620062
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W LUBANICACH,"Lubanice 20, 68-200 Lubanice",0811102
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM. JANA PAWŁA II W ZŁOTNIKU,"Złotnik 14, 68-200 Złotnik",0811102
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W SIENIAWIE ŻARSKIEJ,"Sieniawa Żarska 40, 68-213 Sieniawa Żarska",0811102
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W OLBRACHTOWIE,"Olbrachtów 40, 68-200 Olbrachtów",0811102
przedszkole,"PUNKT PRZEDSZKOLNY ""MOTYLKI"" W POLKOWICACH","Henryka Dąbrowskiego 1A, 59-100 Polkowice",0216044
przedszkole,PUNKT PRZEDSZKOLNY W KSIĄŻU MAŁYM,"Książ Mały 59, 32-210 Książ Mały",1208045
przedszkole,"PUNKT PRZEDSZKOLNY ""CZTEROLISTNA KONICZYNKA"" W PARCIAKACH","Parciaki 22, 06-323 Parciaki",1422042
przedszkole,"KLUB DLA DZIECI ""STOKROTKA""","Cedrowa 27, 57-100 Biały Kościół",0217045
przedszkole,"PUNKT PRZEDSZKOLNY ""KASZTANOWY LUDEK"" W OLSZEWCE","Olszewka 80, 06-323 Olszewka",1422042
przedszkole,"PUNKT PRZEDSZKOLNY ""SŁONECZNY DOMEK"" W ŻELAZNEJ RZĄDOWEJ","Żelazna Rządowa 27A, 06-323 Żelazna Rządowa",1422042
przedszkole,MAŁE PRZEDSZKOLE PRZY SZKOLE PODSTAWOWEJ W KARŚCINIE,"Karścino 18, 78-230 Karścino",3201035
przedszkole,MAŁE PRZEDSZKOLE PRZY SZKOLE PODSTAWOWEJ W DASZEWIE,"Daszewo 56, 78-230 Daszewo",3201035
przedszkole,"PUNKT PRZEDSZKOLNY ,,DRUGI DOM''","Parkowa 13, 05-120 Legionowo",1408011
przedszkole,PUNKT PRZEDSZKOLNY W RAKOSZYCACH,"Wrocławska 44, 55-300 Rakoszyce",0218045
przedszkole,PUNKT PRZEDSZKOLNY,"Szkolna 2, 06-460 Grudusk",1402052
przedszkole,PUNKT PRZEDSZKOLNY W CZARNOWIE,"Plac Wolności 17, 69-113 Czarnów",0805022
przedszkole,"PUNKT PRZEDSZKOLNY ""KUBUSIOWY LASEK""","Świerkowa 29, 83-400 Kościerzyna",2206011
przedszkole,"""EXPERCIK - WARSZEWO"" PUNKT PRZEDSZKOLNY","Morenowa 22, 71-784 Szczecin",3262011
przedszkole,PUNKT PRZEDSZKOLNY W ZBOROWIE,"Zwierzyniec 3, 28-131 Zborów",2601052
przedszkole,PUNKT PRZEDSZKOLNY W SZKOLE PODSTAWOWEJ W PUSTKOWIE WILCZKOWSKIM,"Kłodzka 2, 55-040 Pustków Wilczkowski",0223052
przedszkole,"KLUB DLA DZIECI ""DZIECINIEC"" RENATA PACHOLSKA","ks. Stanisława Staszica 28a, 95-035 Ozorków",1020021
przedszkole,PUNKT PRZEDSZKOLNY W PUBLICZNEJ SZKOLE PODSTAWOWEJ W DOŁUJACH,"Słoneczny Sad 24, 72-002 Dołuje",3211012
przedszkole,MAŁE PRZEDSZKOLE W PODCIERNIU,"Podciernie 182, 05-319 Podciernie",1412045
przedszkole,"""W STUMILOWYM LESIE""","Wiciejów 21, 05-319 Wiciejów",1412045
przedszkole,PUNKT PRZEDSZKOLNY W DOBIESŁAWICACH,"Dobiesławice 38A, 28-512 Dobiesławice",2603012
przedszkole,"NIEPUBLICZNY PUNKT PRZEDSZKOLNY ""NASZE PRZEDSZKOLE""","Bystrzyca 137, 23-213 Bystrzyca",0607102
przedszkole,"NIEPUBLICZNY PUNKT PRZEDSZKOLNY ""MAGICZNA CHATKA""","Tadeusza Kościuszki 28, 58-100 Świdnica",0219011
przedszkole,"PUNKT PRZEDSZKOLNY ""BURSZTYNEK""","Kosynierów 13, 05-800 Pruszków",1421021
przedszkole,"NIEPUBLICZNA INNA FORMA WYCHOWANIA PRZEDSZKOLNEGO - ""PRZEDSZKOLANDIA NA WZGÓRZACH DALKOWSKICH"" PUNKT PRZEDSZKOLNY W MIŁAKOWIE","Miłaków 43, 67-124 Miłaków",0804065
przedszkole,"NIEPUBLICZNA INNA FORMA WYCHOWANIA PRZEDSZKOLNEGO - ""PRZEDSZKOLANDIA NA WZGÓRZACH DALKOWSKICH"" PUNKT PRZEDSZKOLNY W POPĘSZYCACH","Popęszyce 19b, 67-124 Popęszyce",0804065
przedszkole,"PUNKT PRZEDSZKOLNY NR 1 Z SIEDZIBĄ W RACZKACH, UL. SPORTOWA 1, 16-420 RACZKI","Sportowa 1, 16-420 Raczki",2012052
przedszkole,"NIEPUBLICZNY PUNKT PRZEDSZKOLNY ""KRAINA BAJEK""","Ostrowska 8, 87-800 Włocławek",0464011
przedszkole,PUNKT PRZEDSZKOLNY W SZKOLE PODSTAWOWEJ IM. STANISŁAWA MIKOŁAJCZYKA W STARYM WIDZIMIU,"Szkolna 2, 64-200 Stary Widzim",3029035
przedszkole,PUNKT PRZEDSZKOLNY W SALAMONACH,"Salamony 1, 63-524 Salamony",3018012
przedszkole,PUNKT PRZEDSZKOLNY W MIELCUCHACH,"Czajków 39, 63-524 Czajków",3018012
przedszkole,PUNKT PRZEDSZKOLNY Z SIEDZIBĄ W PUBLICZNEJ SZKOLE PODSTAWOWEJ W KOZENINIE,"Kozenin 34, 26-332 Kozenin",1007072
przedszkole,PUNKT PRZEDSZKOLNY Z SIEDZIBĄ W PUBLICZNEJ SZKOLE PODSTAWOWEJ IM. WANDY I HENRYKA OSSOWSKICH W KUNICACH,"Kunice 62a, 26-332 Kunice",1007072
przedszkole,PUNKT PRZEDSZKOLNY W SZKOLE PODSTAWOWEJ IM. KORNELA MAKUSZYŃSKIEGO W PIEKIELNIKU,"Piekielnik 202, 34-472 Piekielnik",1211035
przedszkole,TUP TUP MAŁYCH STÓP,"Urzędnicza 4a, 55-020 Żórawina",0223092
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W CHROBRZU,"Chrobrego 22, 28-425 Chroberz",2608052
przedszkole,OŚRODEK EDUKACJI PRZEDSZKOLNEJ PRZY SZKOLE PODSTAWOWEJ W MIERNOWIE,"Miernów 85, 28-425 Miernów",2608052
przedszkole,PUNKT PRZEDSZKOLNY W SZKOLE PODSTAWOWEJ NR 3 W CICHEM,"Ciche 611A, 34-407 Ciche",1211035
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ WE WRÓBLIKU SZLACHECKIM,"Szkolna 5, 38-483 Wróblik Szlachecki",1807085
przedszkole,"PUNKT PRZEDSZKOLNY ""KOLOROWE PRZEDSZKOLE"" PRZY SZKOLE PODSTAWOWEJ W KLIMKÓWCE","Zdrojowa 49, 38-480 Klimkówka",1807085
przedszkole,FRANIÓWKA,"Książenicka 96d, 05-807 Owczarnia",1421035
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W FALEJÓWCE,"Falejówka 173, 38-507 Falejówka",1817052
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W PRUSIEKU,"Prusiek 157, 38-504 Prusiek",1817052
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM.IGNACEGO ŁUKASIEWICZA W STRACHOCINIE,"Strachocina 341, 38-507 Strachocina",1817052
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W TREPCZY,"Sanocka 16, 38-500 Trepcza",1817052
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W MRZYGŁODZIE FILIALNA SZKOŁA PODSTAWOWA W TYRAWIE SOLNEJ,"Tyrawa Solna 11, 38-503 Tyrawa Solna",1817052
przedszkole,PUNKT PRZEDSZKOLNY,"Wierzbno 48, 07-111 Wierzbno",1433092
przedszkole,PUNKT PRZEDSZKOLNY W SZKOLE PODSTAWOWEJ NR 1 W KROŚCIENKU N.D,"Pienińska 2, 34-450 Krościenko nad Dunajcem",1211062
przedszkole,PUNKT PRZEDSZKOLNY WESOŁE PRZEDSZKOLE,"Główna 44, 66-440 Trzebiszewo",0803055
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM. BATALIONÓW CHŁOPSKICH W KRYŁOWIE,"Hrubieszowska 4, 22-530 Kryłów",0604052
przedszkole,PUNKT PREDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM. MIKOŁAJA KOPERNIKA W WISZNIOWIE,"Wiszniów 61, 22-530 Wiszniów",0604052
przedszkole,PUNKT PRZEDSZKOLNY W SZKOLE PODSTAWOWEJ IM. POETÓW DOLINY WILKOWSKIEJ W ŚWIĘTEJ KATARZYNIE,"Kielecka 45, 26-010 Święta Katarzyna",2604025
przedszkole,PUNKT PRZEDSZKOLNY W SZKOLE PODSTAWOWEJ W WOLI SZCZYGIEŁKOWEJ,"Wola Szczygiełkowa 63, 26-006 Wola Szczygiełkowa",2604025
przedszkole,NIEPUBLICZNY PUNKT PRZEDSZKOLNY STOWARZYSZENIA ROZWOJU WSI KRZYŻANOWICE I OKOLIC W KRZYŻANOWICACH,"Krzyżanowice 137, 27-100 Krzyżanowice",1425035
przedszkole,PUNKT PRZEDSZKOLNY ANULKA W LEONCINIE,"Isaaca Bashevisa Singera 3, 05-155 Leoncin",1414032
przedszkole,"PUNKT PRZEDSZKOLNY ""AKUKU""","Bohdana Zaleskiego 31, 71-495 Szczecin",3262011
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ IM. KARD. STEFANA WYSZYŃSKIEGO W KRAŚNICZYNIE,"Szkolna 1, 22-310 Kraśniczyn",0606062
przedszkole,PUNKT PRZEDSZKOLNY PRZY SZKOLE PODSTAWOWEJ W WYSZONKACH KOŚCIELNYCH,"Wyszonki Kościelne 1, 18-214 Wyszonki Kościelne",2013042
