kategoria,nazwa,adres,teryt_gmina
szkola,ZESPÓŁ SZKÓŁ NR 4 W ZĄGOTACH,"Zągoty 11, 09-230 Zągoty",1419012
szkola,ZESPÓŁ SZKÓŁ SAMORZĄDOWYCH W KRYNKACH,"Aleja Szkolna 10, 16-120 Krynki",2011044
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH W ORNECIE,"1 Maja 28, 11-130 Orneta",2809054
szkola,ZESPÓŁ SZKÓŁ BUDOWLANYCH IM. KSIĘCIA JERZEGO II PIASTA W BRZEGU,"Kamienna 3, 49-300 Brzeg",1601011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W WIŚNIOWEJ,"Wiśniowa 76, 38-124 Wiśniowa",1819052
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 2 W GDYNI,"Leopolda Staffa 10, 81-597 Gdynia",2262011
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W WIELKIEJ WSI,"Wielka Wieś 210, 32-830 Wielka Wieś",1216135
szkola,CENTRUM KSZTAŁCENIA ZAWODOWEGO I USTAWICZNEGO,"Nowomiejska 25, 87-800 Włocławek",0464011
szkola,CENTRUM NAUK TECHNICZNYCH W CHOJNICACH,"Kościerska 11-11a, 89-600 Chojnice",2202011
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH IM. JANA PAWŁA II W BUKOWIE,"Szkolna 8, 29-105 Bukowa",2613022
szkola,ZESPÓŁ SZKÓŁ EKONOMICZNYCH IM. CYRYLA RATAJSKIEGO W ŚREMIE,"Józefa Wybickiego 2, 63-100 Śrem",3026044
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH IM. RTM. WITOLDA PILECKIEGO W KRASOCINIE,"Floriańska 1, 29-105 Krasocin",2613022
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W STRÓŻEWIE,"Stróżewo 59, 64-800 Stróżewo",3001032
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W SOKÓŁKACH,"Sokółki 18, 62-530 Sokółki",3010032
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŁOWYNIU,"Szkolna 1, 64-426 Łowyń",3014035
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KOZARZEWIE,"Kozarzew 4, 62-530 Kozarzew",3010032
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH NR 2 W KOŃSKICH,"Warszawska 53, 26-200 Końskie",2605034
szkola,ZESPÓŁ SZKÓŁ ADMINISTRACYJNO - EKONOMICZNYCH,"Zwycięstwa 194, 81-540 Gdynia",2262011
szkola,ZESPÓŁ SZKÓŁ NR 2 IM. STANISŁAWA STASZICA W SZAMOTUŁACH,"Szczuczyńska 3, 64-500 Szamotuły",3024074
szkola,ZESPÓŁ SZKÓŁ EKONOMICZNYCH IM. MIKOŁAJA KOPERNIKA,"Mikołaja Kopernika 8, 25-336 Kielce",2661011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KOŚCIELNEJ WSI,"Kaliska 2, 62-811 Kościelna Wieś",3020052
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH NR 1 W KOŃSKICH,"Stanisława Staszica 5, 26-200 Końskie",2605034
szkola,ZESPÓŁ SZKÓŁ W WIELENIU,"Drawska 1, 64-730 Wieleń",3002084
szkola,ZESPÓŁ SZKÓŁ NR 3 IM. HUGONA KOŁŁĄTAJA W SZAMOTUŁACH,"Adama Mickiewicza 4, 64-500 Szamotuły",3024074
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W HECZNAROWICACH,"Krakowska 110, 43-330 Hecznarowice",2402095
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W GOŁUCHOWIE,"Czartoryskich 53, 63-322 Gołuchów",3020052
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W JEDLCU,"Jedlec 154, 63-322 Jedlec",3020052
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KUCHARKACH,"Kucharki 39, 63-322 Kucharki",3020052
szkola,"ZESPÓŁ SZKÓŁ ROLNICZO- TECHNICZNYCH, IM. BOHATERÓW WALKI Z FASZYZMEM W ZWOLENIU","Sienkiewicza 17, 26-700 Zwoleń",1436054
szkola,ZESPÓŁ SZKÓŁ W ANDRYCHOWIE ZDZ W KATOWICACH,"Rynek 12, 34-120 Andrychów",1218014
szkola,ZESPÓŁ SZKÓŁ NR 1 IM. POWSTAŃCÓW WIELKOPOLSKICH WE WRONKACH,"Leśna 17, 64-510 Wronki",3024084
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 10,"Dębicka 288, 35-213 Rzeszów",1863011
szkola,ZESPÓŁ SZKÓŁ HOTELARSKO-GASTRONOMICZNYCH,"Morska 77, 81-222 Gdynia",2262011
szkola,ZESPÓŁ SZKÓŁ NR 2 IM. STANISŁAWA KONARSKIEGO WE WRONKACH,"Powstańców Wielkopolskich 25, 64-510 Wronki",3024084
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W TURSKU,"Tursko 10, 63-322 Tursko",3020052
szkola,ZESPÓŁ SZKÓŁ EKONOMICZNYCH NR 1 IM. MIKOŁAJA KOPERNIKA W KRAKOWIE,"Kapucyńska 2, 31-113 Kraków-Śródmieście",1261059
szkola,ZESPÓŁ SZKOLNO PRZEDSZKOLNY W WOJKOWICACH KOŚCIELNYCH,"Zachodnia 4, 42-510 Wojkowice Kościelne",2401075
szkola,ZESPÓŁ SZKOLNO PRZEDSZKOLNY,"Przyszłości 9, 42-470 Żelisławice",2401075
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH IM. JANA BRZECHWY W SZAMOTUŁACH,"Hugona Kołłątaja 1, 64-500 Szamotuły",3024074
szkola,ZESPÓŁ SZKÓŁ W ŻĘBOCINIE,"Żębocin 65, 32-100 Żębocin",1214055
szkola,ZESPÓŁ WCZESNEJ EDUKACJI NR 1,"Wiczlińska 33, 81-578 Gdynia",2262011
szkola,ZESPÓŁ SZKÓŁ CHŁODNICZYCH I ELEKTRONICZNYCH,"Sambora 48, 81-201 Gdynia",2262011
szkola,POWIATOWY ZESPÓŁ PORADNI PSYCHOLOGICZNO-PEDAGOGICZNYCH W SZAMOTUŁACH,"Bolesława Chrobrego 8, 64-500 Szamotuły",3024074
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH SPECJALNYCH NR 7 W GLIWICACH,"Aleksandra Gierymskiego 7, 44-102 Gliwice",2466011
szkola,ZESPÓŁ SZKÓŁ PRZEMYSŁU SPOŻYWCZEGO,"Zagórska 14, 25-355 Kielce",2661011
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH W PRZEDBORZU,"Piotrkowska 1, 97-570 Przedbórz",1012114
szkola,ZESPÓŁ SPORTOWYCH SZKÓŁ OGÓLNOKSZTAŁCĄCYCH,"Władysława IV 54, 81-384 Gdynia",2262011
szkola,ZESPÓŁ SZKÓŁ EKONOMICZNYCH IM. J. A. KOMEŃSKIEGO,"Księcia Józefa Poniatowskiego 2, 64-100 Leszno",3063011
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH NR 17,"Witomińska 25, 81-311 Gdynia",2262011
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 6,"gen. Józefa Hallera 9, 81-453 Gdynia",2262011
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH NR 3 W KOŃSKICH,"Marszałka Piłsudskiego 68, 26-200 Końskie",2605034
szkola,ZESPÓŁ SZKÓŁ W ŚWIĄTNIKACH GÓRNYCH,"Franciszka Bielowicza 20, 32-040 Świątniki Górne",1206144
szkola,ZESPÓŁ SZKÓŁ PUBLICZNYCH,"Kopernika 3, 83-250 Skarszewy",2213094
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 4 IM. PIASTÓW ŚLĄSKICH W GLIWICACH,"Orląt Śląskich 25, 44-102 Gliwice",2466011
szkola,ZESPÓŁ SZKÓŁ W TUŁOWICACH,"Zamkowa 1, 49-130 Tułowice",1609124
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH IM. STANISŁAWA STASZICA W STĄPORKOWIE,"Stanisława Staszica 4, 26-220 Stąporków",2605084
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W PLATEROWIE,"Siedlecka 7, 08-210 Platerów",1410042
szkola,ZESPÓŁ SZKÓŁ SAMORZĄDOWYCH IM. JANA PAWŁA II W TERESZPOLU-ZAORENDZIE,"Szkolna 16, 23-407 Tereszpol-Zaorenda",0602132
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KORFANTOWIE,"3 Maja 12, 48-317 Korfantów",1607034
szkola,ZESPÓŁ SZKÓŁ W JABŁONNIE,"Jabłonna Druga 45, 23-114 Jabłonna Druga",0609062
szkola,ZESPÓŁ SZKÓŁ W PIOTRKOWIE,"Piotrków Pierwszy 105, 23-114 Piotrków Pierwszy",0609062
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W DOBROSOŁOWIE,"Dobrosołowo 42, 62-530 Dobrosołowo",3010032
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 14 W KRAKOWIE,"Stawowa 179, 31-346 Kraków-Krowodrza",1261029
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 3 W KRAKOWIE,"Miodowa 36, 31-052 Kraków-Śródmieście",1261059
szkola,"ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 1-,,LICEUM I GIMNAZJUM CHEŁMIŃSKIE"" W CHEŁMNIE","Dominikańska 35, 86-200 Chełmno",0404011
szkola,CENTRUM OŚWIATOWE IM. STANISŁAWA WYSPIAŃSKIEGO W KOSZYCACH,"Marii Skłodowskiej-Curie 4, 32-130 Koszyce",1214024
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W TYKOCINIE,"Jana Kochanowskiego 1, 16-080 Tykocin",2002124
szkola,SZKOŁA MUZYCZNA I I II STOPNIA,"bp. Dominika 13a, 81-402 Gdynia",2262011
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH,"Rynek 21, 34-730 Mszana Dolna",1207021
szkola,POWIATOWY ZESPÓŁ SZKÓŁ W BODZENTYNIE,"Suchedniowska 6, 26-010 Bodzentyn",2604024
szkola,ZESPÓŁ SZKÓŁ W OSTASZEWIE,"Kościuszki 22, 82-112 Ostaszewo",2210032
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W STOJESZYNIE PIERWSZYM,"Stojeszyn Pierwszy 5, 23-310 Stojeszyn Pierwszy",0605065
szkola,ZESPÓŁ SZKÓŁ W MODLIBORZYCACH,"Ogrodowa 2, 23-310 Modliborzyce",0605064
szkola,ZESPÓŁ SZKÓŁ IM. JANA KOCHANOWSKIEGO W WIERZCHOWISKACH DRUGICH,"Wierzchowiska Drugie 165, 23-310 Wierzchowiska Drugie",0605065
szkola,ZESPÓŁ SZKÓŁCENTRUM KSZTAŁCENIA ROLNICZEGO W MARSZEWIE,"Marszew 22, 63-300 Marszew",3020065
szkola,ZESPÓŁ PORADNI PSYCHOLOGICZNO-PEDAGOGICZNYCH,"Ireny Kosmowskiej 5, 42-224 Częstochowa",2464011
szkola,ZESPÓŁ SZKÓŁ NR 2 IM. ADAMA MICKIEWICZA W CHEŁMNIE,"Szkolna 14, 86-200 Chełmno",0404011
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH NR 5 IM. MARII GRZEGORZEWSKIEJ W SOPOCIE,"Kazimierza Wielkiego 14, 81-780 Sopot",2264011
szkola,ZESPÓŁ SZKÓŁ ZAWODOWYCH CENTRUM KSZTAŁCENIA USTAWICZNEGO IM. STANISŁAWA STASZICA W ORNECIE,"1 Maja 20, 11-130 Orneta",2809054
szkola,SOPOCKIE SZKOŁY AUTONOMICZNE,"Niepodległości 739a, 81-838 Sopot",2264011
szkola,"ZESPÓŁ SZKÓŁ ROLNICZO-BUDOWLANYCH IM. ""SYNÓW PUŁKU""","1 Maja 1, 64-100 Leszno",3063011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 2,"Olsztyńska 42, 42-202 Częstochowa",2464011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 3,"mjra Waleriana Łukasińskiego 70/74, 42-207 Częstochowa",2464011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 4,"Połaniecka 50, 42-209 Częstochowa",2464011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 5,"św. Barbary 32, 42-226 Częstochowa",2464011
szkola,ZESPÓŁ SZKÓŁ NR 4 IM. POWSTAŃCÓW WIELKOPOLSKICH W LESZNIE,"Karola Kurpińskiego 2, 64-100 Leszno",3063011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1 W BIAŁYMSTOKU,"Strażacka 25, 15-687 Białystok",2061011
szkola,CENTRUM KSZTAŁCENIA ZAWODOWEGO I USTAWICZNEGO W ŻUROMINIE,"Lidzbarska 27C, 09-300 Żuromin",1437064
szkola,ZESPÓŁ SZKÓŁ NR 2 IM. DR Z. KLUKOWSKIEGO W SZCZEBRZESZYNIE,"Zamojska 70, 22-460 Szczebrzeszyn",0620134
szkola,ZESPÓŁ SZKÓŁ NR 2 IM. 9. PUŁKU STRZELCÓW KONNYCH W GRAJEWIE,"Wojska Polskiego 84, 19-200 Grajewo",2004011
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH IM. JANA PAWŁA II W GRAJEWIE,"Ełcka 11, 19-200 Grajewo",2004011
szkola,ZESPÓŁ SZKÓŁ IM. BOLESŁAWA PODEDWORNEGO W NIEĆKOWIE,"Niećkowo 63, 19-230 Niećkowo",2004055
szkola,ZESPÓŁ SZKÓŁ IM. KSIĘDZA JANA KRZYSZTOFA KLUKA W WOJEWODZINIE,"Wojewodzin 52, 19-200 Wojewodzin",2004022
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W RAJGRODZIE,"Stanki 14, 19-206 Rajgród",2004044
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 1,"Henryka Sienkiewicza 74, 40-039 Katowice",2469011
szkola,ZESPÓŁ OŚWIATOWY W ŻELKOWIE-KOLONII,"Siedlecka 202, 08-110 Żelków-Kolonia",1426082
szkola,ZESPÓŁ SZKÓŁ ELEKTRONICZNO-TELEKOMUNIKACYJNYCH,"Jana Kilińskiego 4, 64-100 Leszno",3063011
szkola,ZESPÓŁ SZKÓŁ ZAWODOWYCH NR 2 W KRAKOWIE,"Osiedle Szkolne 18, 31-977 Kraków-Nowa Huta",1261039
szkola,ZESPÓŁ SZKÓŁ ELEKTRYCZNYCH W KIELCACH,"Prezydenta Ryszarda Kaczorowskiego 8, 25-317 Kielce",2661011
szkola,ZESPÓŁ OŚWIATOWO-WYCHOWAWCZY W BIAŁKACH,"Diamentowa 1, 08-110 Białki",1426082
szkola,ZESPÓŁ SZKÓŁ W PRZESMYKACH,"Narutowicza 18, 08-109 Przesmyki",1426072
szkola,ZESPÓŁ SZKÓŁ NR 1 IM. MIESZKA I W STARGARDZIE,"park Park 3 Maja 2, 73-110 Stargard",3214011
szkola,ZESPÓŁ SZKÓŁ NR 2,"Osiedle Zachód B, 73-110 Stargard",3214011
szkola,ZESPÓŁ SZKÓŁ NR5 IM. TADEUSZA TAŃSKIEGO,"Jana Śniadeckiego 4-6, 73-110 Stargard",3214011
szkola,ZESPÓL SZKÓŁ BUDOWLANO-TECHNICZNYCH,"Ceglana 11, 73-110 Stargard",3214011
szkola,ZESPÓŁ OŚWIATOWY W NOWYCH IGANIACH,"Siedlecka 113, 08-103 Nowe Iganie",1426082
szkola,ZESPÓŁ SZKÓŁ W GRABOWIE KOŚCIERSKIM,"Starowiejska 68, 83-403 Grabowo Kościerskie",2206072
szkola,ZESPÓŁ SZKÓŁ W ŁYSOWIE,"Łysów 89, 08-109 Łysów",1426072
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W SZAŃCU,"Szkolna 10, 28-100 Szaniec",2601015
szkola,ZESPÓŁ SZKÓŁ TECHNICZNYCH I OGÓLNOKSZTAŁCĄCYCH W GŁOGOWIE,"Perseusza 5, 67-200 Głogów",0203011
szkola,ZESPÓŁ SZKÓŁ W ŁĘKAWICY,"Sportowa 5, 34-321 Łękawica",2417072
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH MISTRZOSTWA SPORTOWEGO,"Stefana Żeromskiego 5, 27-400 Ostrowiec Świętokrzyski",2607011
szkola,ZESPÓŁ SZKÓŁ SAMOCHODOWYCH I BUDOWLANYCH IM. LEONARDA DA VINCI W GŁOGOWIE,"Piastowska 2a, 67-200 Głogów",0203011
szkola,ZESPÓŁ SZKÓŁ TECHNICZNYCH W OLECKU,"Plac Zamkowy 2, 19-400 Olecko",2813044
szkola,ZESPÓŁ SZKÓŁ NR 79 IM. ST. KOSTKI POTOCKIEGO W WARSZAWIE,"Wiertnicza 26, 02-952 Wilanów",1465168
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY,"Klasztorna 4, 48-325 Ścinawa Mała",1607035
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W MĄKOSZYCACH,"Pocztowa 4, 49-315 Mąkoszyce",1601052
szkola,ZESPÓŁ SZKÓŁ I PLACÓWEK OŚWIATOWYCH GMINY PAKOSŁAWICE,"Pakosławice 2a, 48-314 Pakosławice",1607082
szkola,ZESPÓŁ SZKÓŁ ZAWODOWYCH NR 1,"Zgoda 31, 25-378 Kielce",2661011
szkola,ZESPÓŁ SZKÓŁ IM. IGNACEGO ŁUKASIEWICZA W POLICACH,"Siedlecka 6, 72-010 Police",3211044
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W POBIEDNEJ,"Hetmańska 3, 59-814 Pobiedna",0210035
szkola,ZESPÓŁ SZKÓŁ NR 1 IM.HENRYKA SIENKIEWICZA W ŁUKOWIE,"Tadeusza Kościuszki 10, 21-400 Łuków",0611011
szkola,ZESPÓŁ SZKÓŁ I PLACÓWEK OŚWIATOWYCH W BOLEWICACH,"Sportowa 24a, 64-305 Bolewice",3015032
szkola,ZESPÓŁ SZKÓŁ ROLNICZYCH I TECHNICZNYCH W POWODOWIE,"Powodowo 1, 64-200 Powodowo",3029035
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH W WOLSZTYNIE,"Poniatowskiego 7, 64-200 Wolsztyn",3029034
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1,"Sportowa 29, 40-106 Katowice",2469011
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH IM. JANUSZA KORCZAKA,"Aleje Jana Pawła II 10, 64-100 Leszno",3063011
szkola,ZESPÓŁ SZKÓŁ EKONOMICZNYCH W KIELCACH,"Mariana Langiewicza 18, 25-381 Kielce",2661011
szkola,POWIATOWY ZESPÓŁ SZKÓŁ W CHĘCINACH,"Białego Zagłębia 1, 26-060 Chęciny",2604034
szkola,ZESPÓŁ SZKÓŁ W UNISŁAWIU,"Lipowa 31, 86-260 Unisław",0404072
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY NR 2,"Mariana Sobańskiego 86, 40-685 Katowice",2469011
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH W WOLSZTYNIE,"5 Stycznia 14, 64-200 Wolsztyn",3029034
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W BOGUSZOWIE-GORCACH,"Szkolna 4, 58-370 Boguszów-Gorce",0221011
szkola,POWIATOWY ZESPÓŁ SZKÓŁ W ŁOPUSZNIE,"Kasztanowa 39, 26-070 Łopuszno",2604084
szkola,ZESPÓŁ PLACÓWEK SZKOLNO-WYCHOWAWCZYCH W KIELCACH,"Jagiellońska 30, 25-608 Kielce",2661011
szkola,ZESPÓŁ SZKÓŁ ZAWODOWYCH W WOLSZTYNIE,"Kusocińskiego 1, 64-200 Wolsztyn",3029034
szkola,ZESPÓŁ SZKOLNO- PRZEDSZKOLNY NR 4,"Walerego Wróblewskiego 42, 40-214 Katowice",2469011
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY NR 3,"Józefa Grzegorzka 4, 40-309 Katowice",2469011
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH W BUSKU - ZDROJU,"doktora Szymona Starkiewicza 1, 28-100 Busko-Zdrój",2601014
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W SKALBMIERZU,"ppor. Sokoła 55, 28-530 Skalbmierz",2603054
szkola,ZESPÓŁ SZKÓŁ ZAWODOWYCH NR 2 IM. POWSTAŃCÓW WIELKOPOLSKICH WE WRZEŚNI,"Koszarowa 12, 62-300 Września",3030054
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BALICACH,"Szkolna 66, 32-083 Balice",1206162
szkola,ZESPÓŁ SZKÓŁ EKONOMICZNYCH W TORUNIU,"Grunwaldzka 39, 87-100 Toruń",0463011
szkola,ZESPÓŁ SZKÓŁ LICEALNYCH I ZAWODOWYCH W OLECKU,"Gołdapska 29, 19-400 Olecko",2813044
szkola,ZESPÓŁ SZKÓŁ TECHNICZNYCH IM. ARMII KRAJOWEJ W SKARŻYSKU-KAMIENNEJ,"Tysiąclecia 22, 26-110 Skarżysko-Kamienna",2610011
szkola,ZESPÓŁ SZKÓŁ MORSKICH W GDAŃSKU IM. BOHATERSKICH OBROŃCÓW WESTERPLATTE,"Wyzwolenia 8, 80-537 Gdańsk",2261011
szkola,ZESPÓŁ KSZTAŁCENIA PODSTAWOWEGO I PRZEDSZKOLNEGO NR 1,"Tęczowa 6, 80-680 Gdańsk",2261011
szkola,ZESPÓŁ SZKÓŁ W DĄBROWIE,"Szkolna 15, 88-306 Dąbrowa",0409012
szkola,ZESPÓŁ SZKÓŁ NR 2 IM. ALEKSANDRA ŚWIĘTOCHOWSKIEGO W ŁUKOWIE,"Warszawska 88, 21-400 Łuków",0611011
szkola,ZESPÓŁ SZKÓŁ NR 3 IM.WŁADYSŁAWA STANISŁAWA REYMONTA W ŁUKOWIE,"Międzyrzecka 70, 21-400 Łuków",0611011
szkola,ZESPÓŁ SZKÓŁ TECHNICZNYCH I OGÓLNOKSZTAŁCĄCYCH IM. KAZIMIERZA WIELKIEGO W BUSKU - ZDROJU,"Janusza Kusocińskiego 3B, 28-100 Busko-Zdrój",2601014
szkola,ZESPÓŁ SZKÓŁ BRANŻOWYCH I OGÓLNOKSZTAŁCĄCYCH W ŁABISZYNIE,"Poznańska 10, 89-210 Łabiszyn",0419044
szkola,SZKOŁY EKONOMICZNO-HANDLOWE IM. MACIERZY SZKOLNEJ W GDAŃSKU,"Mariana Seredyńskiego 1a, 80-753 Gdańsk",2261011
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH W ŚWIEBODZICACH,"Henryka Sienkiewicza 30, 58-160 Świebodzice",0219021
szkola,ZESPÓŁ PORADNI PSYCHOLOGICZNO-PEDAGOGICZNYCH W ŚWIDNICY,"Pionierów Ziemi Świdnickiej 14, 58-100 Świdnica",0219011
szkola,ZESPÓŁ PLACÓWEK W BYSTRZYCY GÓRNEJ,"Bystrzyca Górna 48, 58-114 Bystrzyca Górna",0219072
szkola,ZESPÓŁ SZKÓŁ IM. JĘDRZEJA ŚNIADECKIEGO W ŻAROWIE,"Zamkowa 10, 58-130 Żarów",0219084
szkola,ZESPÓŁ SZKÓŁ NR 1 W ŚWIDNICY,"Budowlana 7-9, 58-100 Świdnica",0219011
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH W ŚWIEBODZICACH,"Marii Skłodowskiej-Curie 9, 58-160 Świebodzice",0219021
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH W STRZEGOMIU,"Aleja Wojska Polskiego 16, 58-150 Strzegom",0219064
szkola,ZESPÓŁ SZKÓŁ HOTELARSKO-TURYSTYCZNYCH IM. TONY HALIKA W ŚWIDNICY,"Równa 18, 58-100 Świdnica",0219011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W LISICH JAMACH,"Lwowska 45, 37-600 Lisie Jamy",1809042
szkola,ZESPÓŁ SZKÓŁ INFORMATYCZNYCH IM. GEN. JÓZEFA HAUKE-BOSAKA W KIELCACH,"Warszawska 96, 25-401 Kielce",2661011
szkola,ZESPÓŁ SZKÓŁ MECHANICZNYCH W KIELCACH,"Jagiellońska 32, 25-608 Kielce",2661011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 3 W BRODNICY,"Nowa 34, 87-300 Brodnica",0402011
szkola,ZESPÓŁ SZKÓŁ W GRABOWIE NAD PILICĄ Z SIEDZIBĄ PRZY UL. PARKOWEJ 4,"Parkowa 4, 26-902 Grabów nad Pilicą",1407042
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1 W BRODNICY,"3 Maja 4, 87-300 Brodnica",0402011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 2 W BRODNICY,"Kolejowa 62, 87-300 Brodnica",0402011
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 4 IM. BOHDANA IHORA ANTONYCZA W LEGNICY,"Tarasa Szewczenki 10, 59-220 Legnica",0262011
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH W ZAWADZKIEM,"Krótka 1, 47-120 Zawadzkie",1611074
szkola,CENTRUM KSZTAŁCENIA ZAWODOWEGO I USTAWICZNEGO W STRZELCACH OPOLSKICH,"Powstańców Śląskich 3, 47-100 Strzelce Opolskie",1611054
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH IM.UNICEF W RZESZOWIE,"Ofiar Katynia 1, 35-209 Rzeszów",1863011
szkola,ZESPÓŁ SZKÓŁ IM.WŁADYSŁAWA TATARKIEWICZA W RADORYŻU SMOLANYM,"Radoryż Smolany 8C, 21-470 Radoryż Smolany",0611042
szkola,ZESPÓŁ SZKÓŁ W STOCZKU ŁUKOWSKIM,"Plac Wielgoska Stanisława 5, 21-450 Stoczek Łukowski",0611021
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W IDZIKOWICACH,"Idzikowice 24, 46-113 Idzikowice",1606052
szkola,ZESPOŁ EDUKACYJNY W BRÓJCACH,"Polna 6, 66-304 Brójce",0803065
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W DĘBNIE,"Dębno 212, 32-852 Dębno",1202042
szkola,ZESPÓŁ SZKÓŁ POWIATOWYCH IM. STANISŁAWA STASZICA W OPOCZNIE,"Wojciecha Kossaka 1A, 26-300 Opoczno",1007044
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH,"Jana Pawła II 23, 57-100 Strzelin",0217044
szkola,ZESPÓŁ EDUKACYJNY W TRZCIELU,"Kościuszki 21, 66-320 Trzciel",0803064
szkola,POWIATOWY ZESPÓŁ SZKÓŁ NR 1 W WEJHEROWIE,"Bukowa 2c, 84-200 Wejherowo",2215031
szkola,ZESPÓŁ SZKÓŁ ŁĄCZNOŚCI IM. OBROŃCÓW POCZTY POLSKIEJ W GDAŃSKU,"Podwale Staromiejskie 51/52, 80-845 Gdańsk",2261011
szkola,ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W ŁYSEJ GÓRZE,"Łysa Góra 275, 32-853 Łysa Góra",1202042
